Subject,CD8T,CD4T,NK,Bcell,Mono,Neu,Est_Method
GSM2334061_7766148130_R06C01,0.0878589545288709,0.115101551063856,0.0362334608453795,0.0405567248782496,0.0752556794853224,0.644993629198321,Cibersort
GSM2334062_7766148130_R01C02,0.0552452776342326,0.120137964734319,0.0645456858139691,0.08983082297695,0.140434222807388,0.529806026033142,Cibersort
GSM2334067_7766148120_R02C02,0.0663014640188224,0.0942886368807693,0.0302863804645604,0.0364431397565915,0.0415865264239641,0.731093852455292,Cibersort
GSM2334071_7766148030_R01C01,0.111945352773638,0.19468149133482,0.0363062728561286,0.0618866576713978,0.0831152551983181,0.512064970165698,Cibersort
GSM2334088_7766148005_R01C01,0.133992083096222,0.0890408726575877,0.068058050156684,0.0168067204310399,0.0734156977734256,0.618686575885041,Cibersort
GSM2334090_9370847015_R05C01,0.113893105374786,0.141450515597675,0.0959919769927425,0.0321248948716714,0.136056593583507,0.480482913579619,Cibersort
GSM2334092_7766148005_R02C01,0.0570652000057402,0.148533204922793,0.0265456986920622,0.0387520951085558,0.075193828407021,0.653909972863828,Cibersort
GSM2334101_9370847015_R02C02,0.0897979968196605,0.212913220398984,0.0783794961165645,0.0377352200181281,0.0824148260072522,0.49875924063941,Cibersort
GSM2334102_9370847063_R02C01,0.218880695424249,0.173077877947006,0.0364806009164516,0.0508813338565923,0.0900548942339944,0.430624597621706,Cibersort
GSM2334106_9370847063_R03C01,0.128493403913786,0.102603907251237,0.0212385595935225,0.0484292670199528,0.0807138235244389,0.618521038697063,Cibersort
GSM2334107_9370847015_R05C02,0.0811235106252351,0.0972504218530092,0.0462895254672637,0.0519942108188553,0.0830870343657228,0.640255296869914,Cibersort
GSM2334115_9370847092_R06C02,0.116553611152786,0.131193807974001,0.0290911947063443,0.0527982197399939,0.0904252128138114,0.579937953613064,Cibersort
GSM2334117_7766148120_R01C01,0.142338007689971,0.167918752589383,0.0502081701423155,0.049511176746226,0.0971159812556768,0.492907911576428,Cibersort
GSM2334118_7766148130_R04C02,0.0975180440240724,0.0955242023338728,0.0756021707798791,0.0462258265111507,0.0851801707576774,0.599949585593348,Cibersort
GSM2334131_9370847063_R04C01,0.0712074910577353,0.199477401746505,0.0418632108665192,0.0679030245353782,0.0673368214905964,0.552212050303266,Cibersort
GSM2334141_9376561015_R04C02,0.15081111036935,0.157040325799232,0.0199451738463817,0.0651278785320458,0.0701578472659597,0.536917664187031,Cibersort
GSM2334142_9370847063_R02C02,0.107675752003088,0.17899299977758,0.0505970131547774,0.0426081351687597,0.0732225130767076,0.546903586819087,Cibersort
GSM2334143_7766148003_R03C01,0.098328838809576,0.128890984360702,0.0672367297646899,0.119997245238444,0.106245375696297,0.479300826130291,Cibersort
GSM2334144_7766148003_R01C02,0.192734348763543,0.0916356073849028,0.0536282243730765,0.043628439600031,0.081353858327269,0.537019521551177,Cibersort
GSM2334152_7766148003_R04C02,0.126253136877296,0.165500144102202,0.0519741794732841,0.0678533964956099,0.120807600997137,0.467611542054472,Cibersort
GSM2334153_7766148003_R06C01,0.148824008660251,0.169010325173388,0.0475606017237684,0.100766929327481,0.0908469087151473,0.442991226399964,Cibersort
GSM2334170_9370847096_R05C01,0.175832194817383,0.147021500062251,0.0655678619358574,0.0331850013029557,0.145279996299102,0.433113445582451,Cibersort
GSM2334171_9370847096_R02C01,0.0169338007931976,0.115990427557378,0.0288432722773313,0.033596061914059,0.0764317480658382,0.728204689392196,Cibersort
GSM2334174_9370847096_R01C02,0.1098912727267,0.115497981223538,0.061758523855333,0.0710374117009804,0.0844683540358681,0.55734645645758,Cibersort
GSM2334177_9370847096_R04C01,0.228646285411713,0.178683906696329,0.0962799051492128,0.0628712926046455,0.0888847604284994,0.3446338497096,Cibersort
GSM2334189_9376561035_R04C02,0.215063112179338,0.0632798152316956,0.0789989241350872,0.0186253865171623,0.108033179688623,0.515999582248093,Cibersort
GSM2334196_7512560137_R03C01,0.142796552079108,0.22718283040816,0.037240218318102,0.0948082354401194,0.111167567874387,0.386804595880123,Cibersort
GSM2334209_9379082151_R01C01,0.161384396379434,0.150800940785538,0.0812839383823063,0.0557589544815986,0.125297342522864,0.425474427448259,Cibersort
GSM2334215_9370847131_R01C02,0.0683476400406739,0.178561285361053,0.0494205370529997,0.0525792681400905,0.0687927789922547,0.582298490412928,Cibersort
GSM2334218_9376538150_R06C02,0.104846426785609,0.154610153862702,0.0887038157163733,0.0270897139613671,0.122043276755641,0.502706612918309,Cibersort
GSM2334235_7766148055_R04C01,0.171575332622038,0.171722680166434,0.0680749418558282,0.0719228253789343,0.113652061101156,0.40305215887561,Cibersort
GSM2334242_7512560102_R05C01,0.0540822777209582,0.221321002827446,0.0795317334415762,0.092823195065764,0.0969669484865411,0.455274842457714,Cibersort
GSM2334244_9379082134_R05C02,0.0882820857271503,0.14150143882564,0.084886691911287,0.0495475861015961,0.0869829328645744,0.548799264569752,Cibersort
GSM2334248_9376537113_R03C02,0.100676201409458,0.0864004040346569,0.0644692088785618,0.0300463606341321,0.10025111102138,0.618156714021811,Cibersort
GSM2334250_7512551050_R02C01,0.122476494373302,0.114502154893943,0.060899047966993,0.0739601201195021,0.0939900843164069,0.534172098329853,Cibersort
GSM2334272_9379082102_R01C02,0.0648401085975607,0.186514573165912,0.0365721823123675,0.0632835102568342,0.083997522410206,0.56479210325712,Cibersort
GSM2334278_7766148001_R03C01,0.035877024528416,0.0917572842889095,0.108124236874657,0.00479930450449844,0.0980478574834896,0.66139429232003,Cibersort
GSM2334284_7766148001_R05C01,0.231100315989482,0.122956589630739,0.0370886887250686,0.0479373066683601,0.0955506023025809,0.465366496683769,Cibersort
GSM2334285_7766148001_R04C02,0.0611944284495848,0.139250878580869,0.0396535449882718,0.0651276069243091,0.0882226218527803,0.606550919204184,Cibersort
GSM2334291_7512560137_R06C02,0.114942899954865,0.139705702284471,0.0953232441563478,0.0254041898749555,0.100287620915237,0.524336342814124,Cibersort
GSM2334293_7512551050_R01C01,0.0704504592504696,0.144657257733816,0.0582043708422539,0.0330544502635798,0.08083478399673,0.612798677913151,Cibersort
GSM2334295_9376561035_R01C02,0.129216421960363,0.150245997577483,0.0507410171788513,0.0505641521940948,0.10643750004972,0.512794911039488,Cibersort
GSM2334297_9379082108_R02C01,0.124984128214743,0.212472813399318,0.0637574088777643,0.0675408666038592,0.0992706634634338,0.431974119440881,Cibersort
GSM2334298_7766148002_R06C01,0.0702012537932626,0.159987681378892,0.0264747364564772,0.0327101388886865,0.0846398030069053,0.625986386475776,Cibersort
GSM2334303_9379082102_R01C01,0.0759283428092457,0.110921466477069,0.0358284297070988,0.0373250511735426,0.0839894121797867,0.656007297653258,Cibersort
GSM2334307_9379082102_R02C01,0.0963040923541371,0.201936526866923,0.0303225437275691,0.0335242205270914,0.115443481408297,0.522469135115982,Cibersort
GSM2334312_7766148002_R01C01,0.0998103699533539,0.171728581263337,0.0402679988124078,0.050533741756468,0.0857070691604044,0.551952239054029,Cibersort
GSM2334319_7766148002_R04C01,0.105498090612036,0.0651363052708453,0.0760010404302969,0.0377562595702836,0.0865830430062848,0.629025261110253,Cibersort
GSM2334324_7512560137_R06C01,0.138796089085463,0.134547443528935,0.0483864970538396,0.0552995046054014,0.0853831696797812,0.53758729604658,Cibersort
GSM2334333_7512560137_R04C02,0.0971335479283236,0.15081930054004,0.0736270767656005,0.0388876627799363,0.110526983361113,0.529005428624986,Cibersort
GSM2334341_9376561035_R06C02,0.111713477770869,0.229321889992201,0.143476035609687,0.133395482456005,0.118557646133787,0.263535468037451,Cibersort
GSM2334360_9370847124_R04C02,0.139093164341201,0.155470367022949,0.0603184393138643,0.0792488347515363,0.0735027496367757,0.492366444933674,Cibersort
GSM2334361_9370847131_R02C01,0.0786371683876669,0.20815397368933,0.0797495226935291,0.0462201342619079,0.0644350968529644,0.522804104114602,Cibersort
GSM2334364_9370847124_R05C02,0.0986059953541434,0.134309257872535,0.0303098494600695,0.0512983289854999,0.0668194794418386,0.618657088885914,Cibersort
GSM2334365_9376538150_R01C01,0.0840133154280399,0.227879564545255,0.0599391626607754,0.114113076041761,0.0726986432826783,0.44135623804149,Cibersort
GSM2334366_7512560092_R05C02,0.107635725585942,0.139411896271754,0.0663976690064957,0.0464958959871901,0.148389133814642,0.491669679333977,Cibersort
GSM2334367_7512560134_R01C01,0.047883578130637,0.101206619969274,0.0477010222192654,0.026127350786977,0.0792335867974428,0.697847842096404,Cibersort
GSM2334372_7512560092_R03C01,0.148552406748364,0.224044379554236,0.0183983362225254,0.0259313361859075,0.0930957774609545,0.489977763828012,Cibersort
GSM2334377_9370847124_R04C01,0.1939249578042,0.120299403241174,0.0705465622247663,0.045537412612872,0.0715838350652027,0.498107829051785,Cibersort
GSM2334380_9370847124_R01C01,0.0969663614986389,0.0522290316003073,0.0385383441608508,0.00899962398878362,0.0351651327783232,0.768101505973096,Cibersort
GSM2334381_9379082133_R03C02,0.0355974645055994,0.0954164682068196,0.0275349863112403,0.0365286030991659,0.0774089048939709,0.727513572983204,Cibersort
GSM2334382_9370847124_R05C01,0.0632746963082541,0.178376829978368,0.0329878256451283,0.0303841002700543,0.0715247088703275,0.623451838927868,Cibersort
GSM2334390_9379082133_R05C02,0.0279021987005124,0.152836168085776,0.0445638536894613,0.0531302750752608,0.0613890065240307,0.660178497924959,Cibersort
GSM2334396_9376538092_R03C01,0.104697518482149,0.147229188661325,0.0619059774956828,0.100283503161608,0.097171908716795,0.488711903482441,Cibersort
GSM2334398_9376538092_R04C01,0.107367247446183,0.205506490171242,0.0639053367180531,0.0756464199339699,0.105449985538687,0.442124520191865,Cibersort
GSM2334399_7512560134_R03C02,0.127888016729625,0.0923528808770739,0.0390217071807561,0.0203347773832079,0.10765342550806,0.612749192321277,Cibersort
GSM2334407_9376537113_R01C01,0.11579321440839,0.136173913507114,0.0150617823033994,0.0915643812402079,0.0948836091440483,0.546523099396841,Cibersort
GSM2334411_7512560102_R03C01,0.0726835951441349,0.136098597375501,0.00283457016631371,0.0195735507712726,0.103682796105079,0.665126890437699,Cibersort
GSM2334414_9379082134_R04C02,0.103444404678563,0.161803049003248,0.0728662001454772,0.0649018377175526,0.102423596161766,0.494560912293393,Cibersort
GSM2334418_7512560102_R05C02,0.0830812653375179,0.120920908882133,0.0449377136246212,0.044347626298135,0.0972201707341036,0.609492315123489,Cibersort
GSM2334420_7512560102_R06C02,0.102870560460391,0.172918183406021,0.0262860962952087,0.0808267003604218,0.14360213378031,0.473496325697648,Cibersort
GSM2334430_9376538150_R04C01,0.12746029372479,0.160147186594635,0.026950509753395,0.022855058760966,0.0951318346163848,0.567455116549829,Cibersort
GSM2334434_9376538150_R06C01,0.128443773380836,0.159545296754664,0.0140689800324926,0.0601538178941213,0.0673140000154825,0.570474131922404,Cibersort
GSM2334450_7766148055_R01C01,0.097546728422691,0.141960314414831,0.0322459279361456,0.0413004189807839,0.0743420135679575,0.612604596677591,Cibersort
GSM2334456_9379082101_R03C01,0.139921390500863,0.0867957275900729,0.051910224893684,0.0652189652170619,0.118095142099254,0.538058549699063,Cibersort
GSM2334463_7766148061_R03C02,0.073617731331442,0.159037657593577,0.0739137612805009,0.0612568136211998,0.0718609760968713,0.560313060076409,Cibersort
GSM2334465_7766148122_R03C02,0.092817191867081,0.138674132478362,0,0.0633543274889305,0.111100521376737,0.59405382678889,Cibersort
GSM2334466_7766148113_R03C01,0.0994577843020921,0.124957288870336,0.0350116650489074,0.018939392722902,0.103708857362708,0.617925011693055,Cibersort
GSM2334470_7766148113_R05C01,0.043100146466276,0.123438298453292,0.0828634971189949,0.00353232232248003,0.112433678777845,0.634632056861112,Cibersort
GSM2334471_7766148122_R06C02,0.0796333677676154,0.167055002723356,0.0351300736434626,0.0635517201808873,0.101955423370736,0.552674412313943,Cibersort
GSM2334472_7766148113_R06C01,0.115101173140678,0.245527615704454,0.0617489856821425,0.0363124861623902,0.100991246819759,0.440318492490576,Cibersort
GSM2334473_7766148113_R01C01,0.117565944708061,0.123851595935026,0.0482485515292101,0.0249879915590757,0.0984156380724346,0.586930278196192,Cibersort
GSM2334474_7766148113_R01C02,0.0710957631910579,0.128842888534024,0.0887168639530891,0.0441270416321798,0.095038937555256,0.572178505134393,Cibersort
GSM2334475_7766148113_R02C01,0.100204617595429,0.130499335985797,0.0308682147850156,0.0518751818341947,0.0917468984551314,0.594805751344432,Cibersort
GSM2334476_7766148113_R02C02,0.0830461316324348,0.0970549130550024,0.0550105065036185,0.0423518360110932,0.100386133748635,0.622150479049216,Cibersort
GSM2334483_7766148113_R06C02,0.0787930378308905,0.101787211310013,0.0494719918797008,0.0381353134163334,0.120284033696596,0.611528411866467,Cibersort
GSM2334484_7766148061_R06C01,0.0427247535272538,0.123306765124628,0.0346201899571487,0.0588894840920733,0.0983627828451557,0.64209602445374,Cibersort
GSM2334487_7766148061_R02C01,0.0849562180072266,0.142978246010577,0.0956291900214522,0.082455269547726,0.103045253131891,0.490935823281128,Cibersort
GSM2334503_7766148098_R02C01,0.0474826013802108,0.0624749930055032,0.0435839543609733,0.0599948221886062,0.0745607401949295,0.711902888869777,Cibersort
GSM2334512_9376561056_R04C02,0.0847486388027408,0.189295146568384,0.0489858416256364,0.089735176622207,0.0710377650753175,0.516197431305714,Cibersort
GSM2334517_9376561048_R05C01,0.118742184070139,0.141705959990597,0.128858445542395,0.0757635782864307,0.109612350311488,0.42531748179895,Cibersort
GSM2334518_7766148012_R01C02,0.0741244940604571,0.197222541231583,0.0603366036318668,0.0814917159892001,0.143503774182242,0.443320870904651,Cibersort
GSM2334519_9376561048_R06C01,0.129181651963133,0.103766636230203,0.0603296020186444,0.0190231516949066,0.055121090313067,0.632577867780046,Cibersort
GSM2334524_9376561056_R04C01,0.0938083316810761,0.144930463898081,0.0594607554498872,0.0540738787887542,0.0967705407077641,0.550956029474437,Cibersort
GSM2334526_7766148012_R01C01,0.0577256702088133,0.103938750777303,0.0532488811786076,0.0249687749968822,0.0837695209603728,0.676348401878021,Cibersort
GSM2334541_7766148016_R05C02,0.109800683409074,0.132352601682098,0.0468979736319077,0.0237761957140759,0.149331559897991,0.537840985664853,Cibersort
GSM2334543_7766148053_R03C01,0.237647380764341,0.10877744085283,0.0792662123918721,0.0423861156753804,0.123538778063667,0.40838407225191,Cibersort
GSM2334552_9376561048_R03C02,0.0621996153012349,0.181381259873959,0.0847874135232553,0.0471534894648179,0.0826468403537628,0.54183138148297,Cibersort
GSM2334558_7766148016_R05C01,0.119623570404408,0.125306744116517,0.0357415281000137,0.055090010238452,0.0860691081980625,0.578169038942547,Cibersort
GSM2334573_7766148061_R05C02,0.0605631424618505,0.173501582527785,0.0535672939393661,0.0821467021677208,0.0639275858445643,0.566293693058714,Cibersort
GSM2334575_7766148098_R05C02,0.141979489628233,0.0826927730832234,0.0252351776638895,0,0.104536323186773,0.64555623643788,Cibersort
GSM2334582_7766148098_R03C02,0.0516231402869594,0.231198086122889,0.0327924859762526,0.0648104049288935,0.0860089886168464,0.533566894068159,Cibersort
GSM2334587_7766148103_R02C02,0.0719600602533498,0.144216578688823,0.0691354038061828,0.0316744327692234,0.0925798813940037,0.590433643088418,Cibersort
GSM2334594_7766148103_R06C02,0.103394525027619,0.230164504754825,0.0595009449885725,0.0955714036426801,0.0985284210802357,0.412840200506068,Cibersort
GSM2334614_7512551003_R02C02,0.118230131280574,0.166913020294083,0.0658992422406354,0.0595796364804357,0.0794671785029513,0.50991079120132,Cibersort
GSM2334617_7512551037_R02C02,0.100569912062018,0.163599262451154,0.0748974140719698,0.0735837391426134,0.0896710758541457,0.497678596418099,Cibersort
GSM2334618_7512551003_R01C01,0.0443196776209079,0.290921375534929,0.0490339491562497,0.0643090445267273,0.0651895712423038,0.486226381918882,Cibersort
GSM2334628_7512551003_R03C01,0.0747148961415233,0.173228223264601,0.0469714133594069,0.0540864611869562,0.098445679189949,0.552553326857564,Cibersort
GSM2334629_7512551003_R04C01,0.0617214985410096,0.129466623494055,0.0660614451820492,0.0517162493643133,0.107268572153889,0.583765611264684,Cibersort
GSM2334633_7766148084_R01C01,0.076310561330358,0.191621439390413,0.0381989686060804,0.0511816593621157,0.103503061968258,0.539184309342776,Cibersort
GSM2333902_9376538120_R06C01,0.0551838706553021,0.222648803316727,0.0685217961975664,0.0128548424142622,0.111940092922066,0.528850594494077,Constrained Projection
GSM2333905_9370847096_R06C02,0.0585865699895102,0.217258620996712,0.047603423324682,0.0318495645337977,0.102543144630333,0.542158676524965,Constrained Projection
GSM2333914_7766148058_R01C01,0.15506921116381,0.143412809044804,0.0511664563730495,0.0229574335735903,0.0997046138494761,0.52768947599527,Constrained Projection
GSM2333915_7766148025_R03C02,0.0768949225188975,0.132051461372758,0.0700215003016196,0.00631237722289948,0.0722026811382198,0.642517057445606,Constrained Projection
GSM2333921_7766148058_R03C01,0.152280097023649,0.228463346741537,0.0303651044132867,0.0398388235002723,0.0609169755568683,0.488135652764387,Constrained Projection
GSM2333922_7766148025_R06C02,0.115932112246297,0.14310432568072,0.0652954043921945,0.0803709260541336,0.141210090484633,0.454087141142022,Constrained Projection
GSM2333928_9370847081_R06C02,0.146686488671746,0.172755458558079,0.0663930948487969,0.0235279047896431,0.0935885723574773,0.497048480774258,Constrained Projection
GSM2333933_9370847011_R04C01,0.293202553512942,0.0902478875082358,0.0647211241210394,0.0434961655729545,0.0958674907762779,0.41246477850855,Constrained Projection
GSM2333935_7766148114_R02C01,0.115713810170869,0.182353344106265,0.0670164801734725,0.00321303966517167,0.0974279860561686,0.534275339828052,Constrained Projection
GSM2333936_9370847063_R04C02,0.115455084966915,0.157024367125239,0.0571460494825798,0.0622551863551703,0.0968400656861803,0.511279246383916,Constrained Projection
GSM2333941_7766148114_R04C01,0.0949134471850784,0.167041170614305,0.0276703704511289,0.0465919418664367,0.058454430266924,0.605328639616127,Constrained Projection
GSM2333948_7766148026_R02C01,0.0973619390976333,0.216850136575577,0.0399552038868282,0.0230251929903255,0.0801433665061101,0.542664160943526,Constrained Projection
GSM2333953_7766148026_R01C02,0.0493664540970047,0.219341911641703,0.0421236215714974,0.0159537733774245,0.0836987648138312,0.589515474498539,Constrained Projection
GSM2333959_7766148077_R01C02,0.146479007668136,0.220269822863765,0.0473518553888491,0.0441678918613653,0.0998484017033748,0.44188302051451,Constrained Projection
GSM2333963_7766148116_R01C01,0.17263741840292,0.222374377877148,0.0716883382633938,0.0862656562368539,0.0811103340736804,0.365923875146004,Constrained Projection
GSM2333965_7766148116_R02C01,0.141637567343081,0.178203208512379,0.0426546309000936,0.0478064723116073,0.0963692359667824,0.493328884966057,Constrained Projection
GSM2333972_9370847125_R04C01,0.0704370937637158,0.153840092295607,0.0161824988139576,0.0142621800184607,0.0885758629590334,0.656702272149226,Constrained Projection
GSM2333981_9370847011_R03C02,0.0930807342885295,0.162482337344946,0.0540734371026505,0.0251746337012236,0.104121773994535,0.561067083568116,Constrained Projection
GSM2333986_7766148112_R01C02,0.130302275507897,0.142349784284537,0.0449532980387794,0.0777780238181981,0.0701338304369345,0.534482787913654,Constrained Projection
GSM2333988_7766148112_R02C02,0.0986499221523811,0.175432152281489,0.0567081729231461,0.0425013641116459,0.108068171864577,0.518640216666761,Constrained Projection
GSM2333992_7766148030_R02C02,0.18788099168412,0.145134756148125,0.024890481622085,0.0136542147713913,0.0902367850249956,0.538202770749284,Constrained Projection
GSM2333996_7766148030_R04C02,0.124000109223164,0.220843866473434,0.0399097269894503,0.0334157069493354,0.101562809134903,0.480267781229714,Constrained Projection
GSM2333999_9370847011_R01C02,0.0914294720227516,0.14434821818696,0.0691020267323842,0.123005891576494,0.0871006302832286,0.485013761198182,Constrained Projection
GSM2334000_7766148030_R05C02,0.11742248543995,0.177464646113321,0.0136163449591907,0.0210542598087369,0.0847691957769465,0.585673067901855,Constrained Projection
GSM2334003_7766148112_R04C01,0.142423579248112,0.149987682146253,0.0449315773840334,0.0245944345557836,0.0998433839140944,0.538219342751724,Constrained Projection
GSM2334006_7766148120_R03C01,0.109096938980534,0.0995194680793275,0.0473286886989307,0.00221810909139257,0.076883000028647,0.664953795121168,Constrained Projection
GSM2334007_9370847081_R06C01,0.0934714941248174,0.243004154822056,0.0471155519928735,0.0575255432143213,0.0867576051742824,0.47212565067165,Constrained Projection
GSM2334022_7766148057_R04C01,0.0918966092555984,0.167957778146736,0.0156644093340724,0.0307392579629277,0.0636506303704057,0.63009131493026,Constrained Projection
GSM2334029_9379082138_R02C02,0.0741495024247777,0.204669967056599,0.0644331281822191,0.0485897566407314,0.0899203522779048,0.518237293417768,Constrained Projection
GSM2334031_7766148077_R05C02,0.199104594823627,0.166451350981704,0.0271239730054496,0.0102007647494145,0.0765000836280156,0.52061923281179,Constrained Projection
GSM2334035_9379082138_R03C02,0.0920172673707171,0.216920717355448,0.0585770068792511,0.0573250214689299,0.0878410864286259,0.487318900497028,Constrained Projection
GSM2334039_9379082138_R05C02,0.142347917103435,0.23649731796342,0.0529937040064534,0.0563466153923215,0.0911820885216839,0.420632357012686,Constrained Projection
GSM2334057_7766148130_R04C01,0.166985533007681,0.211341948685039,0.0551316972901144,0.0411313404754464,0.127772201030445,0.397637279511275,Constrained Projection
GSM2334060_7766148130_R01C01,0.133790900889601,0.121933439645509,0.0334581865963352,0.04696555020946,0.0742394912654703,0.589612431393624,Constrained Projection
GSM2334061_7766148130_R06C01,0.105445876223703,0.129143674431711,0.0292994990419177,0.024932511040667,0.0712378682253753,0.639940571036626,Constrained Projection
GSM2334062_7766148130_R01C02,0.0738195567311768,0.137019764890427,0.0557388970908355,0.0666417763605524,0.136357198643318,0.53042280628369,Constrained Projection
GSM2334067_7766148120_R02C02,0.080223860443767,0.105282378804787,0.028037562187838,0.0240865538091598,0.03571196452077,0.726657680233678,Constrained Projection
GSM2334071_7766148030_R01C01,0.140948969789765,0.198599360437792,0.0357831724005942,0.0367177580101219,0.07683302362998,0.511117715731746,Constrained Projection
GSM2334088_7766148005_R01C01,0.150273712285591,0.100425617417793,0.0716453116759661,0,0.0735911805122693,0.604064178108381,Constrained Projection
GSM2334090_9370847015_R05C01,0.116639235362093,0.177985362128907,0.0956466043556487,0.0195886273054193,0.128415175428252,0.461724995419679,Constrained Projection
GSM2334092_7766148005_R02C01,0.0718550835672508,0.173998555952145,0.0189821193855592,0.0181680317153719,0.0754453413339057,0.641550868045768,Constrained Projection
GSM2334101_9370847015_R02C02,0.102904506602196,0.23559049528802,0.0830526877647136,0.0303651375826817,0.0687094536706654,0.479377719091724,Constrained Projection
GSM2334102_9370847063_R02C01,0.229356161054727,0.199426564140261,0.036156665127799,0.0343156086045407,0.0796859063218779,0.421059094750795,Constrained Projection
GSM2334106_9370847063_R03C01,0.131988887105285,0.122329255256389,0.0258290469419319,0.0333332234192356,0.076516655376911,0.610002931900248,Constrained Projection
GSM2334107_9370847015_R05C02,0.0883331918445991,0.107916340114685,0.0567818651895048,0.0426376845863339,0.0775067269527088,0.626824191312169,Constrained Projection
GSM2334115_9370847092_R06C02,0.126272499725953,0.15944690830192,0.0217550107285514,0.0432787462493983,0.095455422631405,0.553791412362772,Constrained Projection
GSM2334117_7766148120_R01C01,0.14351251839564,0.205004518254625,0.0422718122143267,0.027271070203106,0.0886907441293603,0.493249336802942,Constrained Projection
GSM2334118_7766148130_R04C02,0.114464486457081,0.118218600553981,0.0669019693945106,0.0365388745535829,0.0769167664017972,0.586959302639047,Constrained Projection
GSM2334131_9370847063_R04C01,0.0922694537136362,0.213102401341317,0.0380374033180095,0.0529035925924628,0.0642480892011527,0.539439059833422,Constrained Projection
GSM2334141_9376561015_R04C02,0.143680238058326,0.192558227927788,0.0259177065129275,0.0558953079354516,0.0579393837203622,0.524009135845145,Constrained Projection
GSM2334142_9370847063_R02C02,0.123229044666054,0.192624726440871,0.0431859161577405,0.0376577141558927,0.0705419834370798,0.532760615142362,Constrained Projection
GSM2334143_7766148003_R03C01,0.112041964104542,0.150819040502595,0.0716706562418585,0.0926798024406287,0.099517470005215,0.473271066705161,Constrained Projection
GSM2334144_7766148003_R01C02,0.206586051417223,0.107617828252243,0.0618237996023211,0.0251961183254636,0.0747572225936933,0.524018979809056,Constrained Projection
GSM2334152_7766148003_R04C02,0.142564068370351,0.193770058104997,0.0449942371579915,0.042915070098448,0.117707224050521,0.458049342217691,Constrained Projection
GSM2334153_7766148003_R06C01,0.171629861384161,0.185736422954113,0.0420696622474417,0.0677980976815316,0.0876993355629728,0.44506662016978,Constrained Projection
GSM2334170_9370847096_R05C01,0.188502944859886,0.179769972534085,0.0628092952264491,0.0190102296147751,0.131470781913733,0.418436775851073,Constrained Projection
GSM2334171_9370847096_R02C01,0.0275485843352116,0.130552505841272,0.0312333052583509,0.0252990523817757,0.0667014287783805,0.71866512340501,Constrained Projection
GSM2334174_9370847096_R01C02,0.131367108139812,0.134958724504665,0.0604403595432056,0.058986575436227,0.080614222924784,0.533633009451307,Constrained Projection
GSM2334177_9370847096_R04C01,0.244668942196456,0.189904535198206,0.0919845909661042,0.0613108975343958,0.0797979014262443,0.332333132678594,Constrained Projection
GSM2334189_9376561035_R04C02,0.222891233576193,0.0798582536099622,0.0829810811463837,0.0148133619242594,0.0996707938562074,0.499785275886995,Constrained Projection
GSM2334196_7512560137_R03C01,0.153401725958808,0.264430752867724,0.0384749550773323,0.0718295597693137,0.0949409922757153,0.376922014051107,Constrained Projection
GSM2334209_9379082151_R01C01,0.171798973772603,0.171324633808142,0.0782783966115263,0.0516107929054486,0.116210307406381,0.410776895495898,Constrained Projection
GSM2334215_9370847131_R01C02,0.067784208237516,0.214705162684189,0.040575610685892,0.0363865783724891,0.0733946489199489,0.567153791099965,Constrained Projection
GSM2334218_9376538150_R06C02,0.117740023180881,0.167905272578037,0.0921999655465158,0.0211520338332929,0.115281150726134,0.48572155413514,Constrained Projection
GSM2334235_7766148055_R04C01,0.184195953445506,0.2064701651577,0.0698989725686097,0.05049433201538,0.104005240356643,0.384935336456161,Constrained Projection
GSM2334242_7512560102_R05C01,0.0646533187571662,0.251026655466581,0.0755059112968979,0.073153381890993,0.0940034662177717,0.44165726637059,Constrained Projection
GSM2334244_9379082134_R05C02,0.0918332114929416,0.16213229172737,0.0885793299530595,0.0378859455769912,0.0912810824057918,0.528288138843846,Constrained Projection
GSM2334248_9376537113_R03C02,0.103864702984179,0.117061507559937,0.0648278854941184,0.0171831262388598,0.0928616367827574,0.604201140940149,Constrained Projection
GSM2334250_7512551050_R02C01,0.14425859381821,0.136646997351583,0.0549217360066003,0.048750501131606,0.0926478175141631,0.522774354177838,Constrained Projection
GSM2334272_9379082102_R01C02,0.0827125077854744,0.199026547904876,0.0341399847567115,0.0497773645323414,0.0823850456816228,0.551958549338974,Constrained Projection
GSM2334278_7766148001_R03C01,0.0377881684925459,0.115474178720939,0.106272951392316,0,0.0895801656575437,0.650884535736655,Constrained Projection
GSM2334284_7766148001_R05C01,0.22881894113345,0.156562810801654,0.044018783588006,0.0244977389918631,0.0920273048200393,0.454074420664988,Constrained Projection
GSM2334285_7766148001_R04C02,0.0863699490262369,0.161905481383614,0.02681909743051,0.0434249446360954,0.0761834846112512,0.605297042912293,Constrained Projection
GSM2334291_7512560137_R06C02,0.133325840285035,0.1602373332607,0.0887066010990713,0.0128061395676134,0.10026035778883,0.50466372799875,Constrained Projection
GSM2334293_7512551050_R01C01,0.107651606829114,0.144095627031052,0.0522774651699353,0.0201762891237653,0.08615487010822,0.589644141737914,Constrained Projection
GSM2334295_9376561035_R01C02,0.131322144338278,0.179581599010978,0.0490045899594215,0.0352816780101922,0.110385808205655,0.494424180475475,Constrained Projection
GSM2334297_9379082108_R02C01,0.123423417466525,0.251465706635204,0.0661945747907246,0.0513757450365882,0.0914150213518265,0.416125534719132,Constrained Projection
